0220700,三沢市,020031,1,1,,,,,,
0220800,むつ市,020020,1,1,,,,,,
0220900,つがる市,020013,1,1,,,,,,
0221000,平川市,020014,0,0,,,,,,
0230100,平内町,020011,1,1,,,,,,
0230300,今別町,020011,1,1,,,,,,
0230400,蓬田村,020011,1,1,,,,,,
0230700,外ヶ浜町,020011,1,1,,,,,,
0232100,鰺ヶ沢町,020013,1,1,,,,,,
0232300,深浦町,020013,1,1,,,,,,
0234300,西目屋村,020014,0,0,,,,,,
0236100,藤崎町,020014,0,0,,,,,,
0236200,大鰐町,020014,0,0,,,,,,
0236700,田舎館村,020014,0,0,,,,,,
0238100,板柳町,020012,0,0,,,,,,
0238400,鶴田町,020012,0,0,,,,,,
0238700,中泊町,020012,1,1,,,,,,
0240100,野辺地町,020032,1,1,,,,,,
0240200,七戸町,020032,0,0,,,,,,
0240500,六戸町,020031,0,0,,,,,,
0240600,横浜町,020032,1,1,,,,,,
0240800,東北町,020032,0,0,,,,,,
0241100,六ヶ所村,020032,1,1,,,,,,
0241200,おいらせ町,020031,1,1,,,,,,
0242300,大間町,020020,1,1,,,,,,
0242400,東通村,020020,1,1,,,,,,
0242500,風間浦村,020020,1,1,,,,,,
0242600,佐井村,020020,1,1,,,,,,
0244100,三戸町,020031,0,0,,,,,,
0244200,五戸町,020031,0,0,,,,,,
0244300,田子町,020031,0,0,,,,,,
0244500,南部町,020031,0,0,,,,,,
0244600,階上町,020031,1,1,,,,,,
0245000,新郷村,020031,0,0,,,,,,
0320100,盛岡市,030011,0,0,,,,,,
0320200,宮古市,030022,1,1,,,,,,
0320300,大船渡市,030032,1,1,,,,,,
0320500,花巻市,030013,0,0,,,,,,
0320600,北上市,030013,0,0,,,,,,
0320700,久慈市,030021,1,1,,,,,,
0320800,遠野市,030014,0,0,,,,,,
0320900,一関市,030016,0,0,,,,,,
0321000,陸前高田市,030032,1,1,,,,,,
0321100,釜石市,030031,1,1,,,,,,
0321300,二戸市,030012,0,0,,,,,,
0321400,八幡平市,030011,0,0,,,,,,
